ref;cliente;contrato;prazo;valor;mes;dia;prob;atraso;pgto
1,0;0117266;00004000058;6,0;4694,933804165457;0,0;4,0;0,06;0,0;810,1031597244543
1,0;0576043;00004000059;10,0;25374,013996155125;0,0;4,0;0,06;0,0;2679,041088152544
1,0;0028964;00004000060;12,0;10789,859123033537;0,0;4,0;0,06;0,0;958,6659130914835
1,0;0704963;00004000061;2,0;3689,6367817214177;0,0;4,0;0,06;0,0;1872,5365577283553
1,0;0263957;00004000062;13,0;4835,569461437019;0,0;4,0;0,06;0,0;398,522585158548
1,0;0301761;00004000063;0,0;5,4569682106375694e-12;0,0;4,0;0,06;0,0;6117,639162311617
1,0;0871954;00004000064;7,0;4602,785044185766;0,0;4,0;0,06;0,0;684,1040377401058
1,0;0836246;00004000065;29,0;5399,23617260056;0,0;4,0;0,06;0,0;215,40263379845314
1,0;0401431;00004000066;3,0;4847,059976858576;0,0;4,0;0,06;0,0;1648,1075678087732
1,0;0638706;00004000067;24,0;7560,384255177131;0,0;4,0;0,06;0,0;355,8935382332883
1,0;0866578;00004000068;30,0;4895,672448810376;0,0;4,0;0,06;0,0;189,69807031420794
1,0;0465639;00004000069;4,0;4107,655803559014;0,0;4,0;0,06;0,0;1052,714522748681
1,0;0438434;00004000070;11,0;4707,100434290956;0,0;4,0;0,06;0,0;454,01902166962304
1,0;0140825;00004000071;11,0;7635,5335934691875;0,0;4,0;0,06;0,0;736,4783353203759
1,0;0315755;00004000072;9,0;4635,92272749548;0,0;4,0;0,06;0,0;541,1993013509056
1,0;0249123;00004000073;8,0;4598,429686800726;0,0;4,0;0,06;0,0;600,9701187086382
1,0;0329945;00004000074;6,0;4811,401725859583;0,0;4,0;0,06;0,0;830,1995093869864
1,0;0186223;00004000075;22,0;5665,235556253916;0,0;4,0;0,06;0,0;288,1549464457029
1,0;0842713;00004000076;25,0;6705,529157977336;0,0;4,0;0,06;0,0;304,47630889646103
1,0;0081089;00004000077;1,0;2780,020811155065;0,0;4,0;0,06;0,0;2807,8210192666143
1,0;0123875;00004000078;25,0;5356,370812522434;0,0;4,0;0,06;0,0;243,21540860609898
1,0;0709621;00004000079;13,0;5107,358354388926;0,0;4,0;0,06;0,0;420,9220177590644
1,0;0638063;00004000080;3,0;4329,790385197877;0,0;4,0;0,06;0,0;1472,224469047145
1,0;0095102;00004000081;8,0;5142,020175762795;0,0;4,0;0,268;26,0;0,0
1,0;0417064;00004000082;8,0;5591,527732515868;0,0;4,0;0,06;0,0;730,7583923307959
1,0;0387700;00004000083;17,0;5514,4709721507415;0,0;4,0;0,06;0,0;354,34917979701737
1,0;0600756;00004000084;29,0;6544,687516573283;0,0;4,0;0,06;0,0;261,1004378011372
1,0;0222550;00004000085;8,0;4544,344937742757;0,0;4,0;0,06;0,0;593,9017670591629
1,0;0514063;00004000086;16,0;18185,033448386675;0,0;4,0;0,06;0,0;1235,5747658251105
1,0;0294740;00004000087;14,0;4705,415515067352;0,0;4,0;0,06;0,0;361,85196630135334
1,0;0679227;00004000088;27,0;9983,467158099425;0,0;4,0;0,06;0,0;423,753541767043
1,0;0891604;00004000089;32,0;6139,8244107218125;0,0;4,0;0,06;0,0;225,15279948850565
1,0;0034085;00004000090;14,0;36292,51621166562;0,0;4,0;0,06;0,0;2790,9370195178126
1,0;0073694;00004000091;15,0;5381,270278223239;0,0;4,0;0,268;26,0;0,0
1,0;0086357;00004000092;8,0;7531,992828127704;0,0;4,0;0,06;0,0;984,358342376167
1,0;0624693;00004000093;16,0;5549,894223455279;0,0;4,0;0,06;0,0;377,0853254112793
1,0;0590251;00004000094;1,0;2632,0323277865114;0,0;4,0;0,06;0,0;2658,3526510643746
1,0;0010482;00004000095;23,0;5547,007458528774;0,0;4,0;0,06;0,0;271,17011941106153
1,0;0226152;00004000096;1,0;3853,4545607751843;0,0;4,0;0,06;0,0;3891,9891063829346
1,0;0097573;00004000097;29,0;5013,301833819314;0,0;4,0;0,06;0,0;200,0057757264521
1,0;0738899;00004000098;28,0;5151,351795431598;0,0;4,0;0,06;0,0;211,8464350345203
1,0;0868952;00004000099;5,0;4802,606429381529;0,0;4,0;0,06;0,0;989,5280663437046
1,0;0810108;00004000100;2,0;3510,4275771603857;0,0;4,0;0,06;0,0;1781,585657443426
1,0;0113140;00004000101;14,0;4765,754156879686;0,0;4,0;0,06;0,0;366,49207855367877
1,0;0275936;00004000102;5,0;4264,520010700535;0,0;4,0;0,06;0,0;878,6608484626465
1,0;0761759;00004000103;8,0;30965,108646701778;0,0;4,0;0,06;0,0;4046,8390921904465
1,0;0406934;00004000104;21,0;9477,125939477002;0,0;4,0;0,06;0,0;502,5791173311448
1,0;0313076;00004000105;11,0;6239,861037105069;0,0;4,0;0,268;26,0;0,0
1,0;0889636;00004000106;22,0;5571,914747551975;0,0;4,0;0,06;0,0;283,40830310373406
1,0;0047539;00004000107;18,0;5535,84358856749;0,0;4,0;0,06;0,0;337,5870788589193
1,0;0191662;00004000108;5,0;4871,118979304305;0,0;4,0;0,06;0,0;1003,6443784009665
1,0;0372187;00004000109;3,0;3823,771500868949;0,0;4,0;0,06;0,0;1300,1668595481256
1,0;0652985;00004000110;32,0;5003,315464960992;0,0;4,0;0,06;0,0;183,47600978505292
1,0;0965962;00004000111;14,0;17722,00970617547;0,0;4,0;0,06;0,0;1362,843310746272
1,0;0856337;00004000112;30,0;4912,429844504448;0,0;4,0;0,06;0,0;190,34738777976452
1,0;0371126;00004000113;14,0;4925,592093650526;0,0;4,0;0,06;0,0;378,78380316862
1,0;0684777;00004000114;12,0;4740,050916248808;0,0;4,0;0,06;0,0;421,14778218237007
1,0;0911341;00004000115;31,0;15729,034573815576;0,0;4,0;0,06;0,0;592,6028733384469
1,0;0801083;00004000116;22,0;4895,464967543813;0,0;4,0;0,06;0,0;249,00155192879262
1,0;0393350;00004000117;4,0;18944,140853142977;0,0;4,0;0,06;0,0;4855,025141060042
1,0;0453752;00004000118;17,0;5073,650677540219;0,0;4,0;0,06;0,0;326,0229249990534
1,0;0327477;00004000119;26,0;5702,868413835117;0,0;4,0;0,06;0,0;250,17843656497286
1,0;0674794;00004000120;28,0;5586,346833225623;0,0;4,0;0,06;0,0;229,7353604416522
1,0;0376142;00004000121;28,0;6697,776514143238;0,0;4,0;0,06;0,0;275,44227875050444
1,0;0635977;00004000122;30,0;6937,999514622733;0,0;4,0;0,06;0,0;268,83439068409393
1,0;0823197;00004000123;24,0;7257,08379494665;0,0;4,0;0,06;0,0;341,6161324433254
1,0;0420239;00004000124;3,0;3858,7288591862266;0,0;4,0;0,06;0,0;1312,0531343349808
1,0;0434624;00004000125;21,0;19719,982281021028;0,0;4,0;0,06;0,0;1045,7654938716892
1,0;0312929;00004000126;21,0;4895,335546245065;0,0;4,0;0,06;0,0;259,6033263231484
1,0;0419682;00004000127;21,0;6562,456525052604;0,0;4,0;0,06;0,0;348,0120058494188
1,0;0768309;00004000128;9,0;4703,470505010199;0,0;4,0;0,06;0,0;549,0848534076633
1,0;0426272;00004000129;9,0;47671,87911484696;0,0;4,0;0,06;0,0;5565,232465593368
1,0;0801134;00004000130;28,0;6854,130350939594;0,0;4,0;0,268;26,0;0,0
1,0;0700057;00004000131;18,0;5246,728120639196;0,0;4,0;0,06;0,0;319,95622554644365
1,0;0770366;00004000132;17,0;4908,388997823749;0,0;4,0;0,06;0,0;315,4035308712847
1,0;0654844;00004000133;14,0;5026,330833117517;0,0;4,0;0,06;0,0;386,5307302661579
1,0;0082841;00004000134;27,0;6777,8889978910875;0,0;4,0;0,268;26,0;0,0
1,0;0282101;00004000135;17,0;5103,089895562824;0,0;4,0;0,06;0,0;327,91463189403174
1,0;0240339;00004000136;7,0;4524,239350300251;0,0;4,0;0,06;0,0;672,4299261276038
1,0;0965462;00004000137;16,0;4792,854523909266;0,0;4,0;0,06;0,0;325,6485682482146
1,0;0187825;00004000138;21,0;5068,786217037344;0,0;4,0;0,06;0,0;268,8015458660755
1,0;0465420;00004000139;16,0;4738,251728316066;0,0;4,0;0,06;0,0;321,93860331634085
1,0;0896017;00004000140;2,0;3357,292014936518;0,0;4,0;0,06;0,0;1703,8674549436419
1,0;0532883;00004000141;0,0;1,2732925824820995e-11;0,0;4,0;0,06;0,0;15284,916494405508
1,0;0704668;00004000142;7,0;4499,887432569949;0,0;4,0;0,06;0,0;668,8105424096832
1,0;0915566;00004000143;32,0;4918,868548156419;0,0;4,0;0,06;0,0;180,37926654700198
1,0;0199526;00004000144;25,0;5404,803295447569;0,0;4,0;0,06;0,0;245,41457041485683
1,0;0925580;00004000145;21,0;4859,584308856407;0,0;4,0;0,06;0,0;257,7074113120961
1,0;0414856;00004000146;3,0;5292,783818058889;0,0;4,0;0,268;26,0;0,0
1,0;0019771;00004000147;18,0;4900,078458642407;0,0;4,0;0,06;0,0;298,8168192556655
1,0;0077380;00004000148;31,0;5187,5057396485745;0,0;4,0;0,06;0,0;195,44307009744867
1,0;0940249;00004000149;17,0;4812,244413530551;0,0;4,0;0,06;0,0;309,2254668723491
1,0;0968229;00004000150;20,0;5341,444966888909;0,0;4,0;0,06;0,0;295,9978548106993
1,0;0573014;00004000151;5,0;4360,476863155667;0,0;4,0;0,06;0,0;898,4317791142726
1,0;0926199;00004000152;11,0;5125,66414362249;0,0;4,0;0,268;26,0;0,0
1,0;0367643;00004000153;26,0;4862,973700919005;0,0;4,0;0,06;0,0;213,33319818514605
1,0;0823132;00004000154;17,0;11011,670016691914;0,0;4,0;0,06;0,0;707,5884991173231
1,0;0748696;00004000155;0,0;5,4569682106375694e-12;0,0;4,0;0,06;0,0;6165,942039686084
1,0;0185302;00004000156;10,0;4877,897460661439;0,0;4,0;0,06;0,0;515,0185431003205
1,0;0058013;00004000157;16,0;5312,377295601354;0,0;4,0;0,06;0,0;360,94733351010694
1,0;0295390;00004000158;13,0;4671,584162653532;0,0;4,0;0,06;0,0;385,00776633103163
1,0;0679047;00004000159;1,0;2900,653440078845;0,0;4,0;0,06;0,0;2929,6599744796313
1,0;0131698;00004000160;25,0;4964,219225027334;0,0;4,0;0,06;0,0;225,40907817707554
1,0;0960080;00004000161;12,0;4711,1294021886015;0,0;4,0;0,06;0,0;418,5781406913771
1,0;0428507;00004000162;2,0;3363,39862702942;0,0;4,0;0,06;0,0;1706,9666365336764
1,0;0682103;00004000163;6,0;5449,263826941404;0,0;4,0;0,268;26,0;0,0
1,0;0041538;00004000164;0,0;4,547473508864641e-12;0,0;4,0;0,06;0,0;5127,833922077503
1,0;0420386;00004000165;27,0;5412,095315236882;0,0;4,0;0,06;0,0;229,71924702049586
1,0;0514714;00004000166;34,0;6449,6339441062955;0,0;4,0;0,06;0,0;224,7050489719549
1,0;0788074;00004000167;0,0;4,547473508864641e-12;0,0;4,0;0,06;0,0;5187,148279449252
1,0;0032147;00004000168;8,0;4724,72644212662;0,0;4,0;0,06;0,0;617,4758785463026
1,0;0747513;00004000169;32,0;5999,667036520316;0,0;4,0;0,06;0,0;220,01310443219137
1,0;0713563;00004000170;6,0;4533,5395839215425;0,0;4,0;0,06;0,0;782,2548506247905
1,0;0609803;00004000171;30,0;5168,175049251016;0,0;4,0;0,268;26,0;0,0
1,0;0928205;00004000172;1,0;2649,2201082934466;0,0;4,0;0,06;0,0;2675,71230937638
1,0;0568371;00004000173;19,0;4975,606832308651;0,0;4,0;0,06;0,0;288,84270163243724
1,0;0722031;00004000174;0,0;5,4569682106375694e-12;0,0;4,0;0,06;0,0;5811,699181165264
1,0;0042618;00004000175;23,0;4948,389381600761;0,0;4,0;0,06;0,0;241,90617184729837
1,0;0864693;00004000176;1,0;2990,763408941716;0,0;4,0;0,06;0,0;3020,6710430311314
1,0;0659269;00004000177;11,0;4733,446494659875;0,0;4,0;0,06;0,0;456,56020657114027
1,0;0266497;00004000178;16,0;4757,926748706556;0,0;4,0;0,06;0,0;323,2754146442156
1,0;0425843;00004000179;2,0;3629,6751888569434;0,0;4,0;0,06;0,0;1842,1053035586785
1,0;0091671;00004000180;24,0;5205,741602739282;0,0;4,0;0,06;0,0;245,05233273804095
1,0;0872216;00004000181;29,0;6602,8811446744285;0,0;4,0;0,268;26,0;0,0
1,0;0680037;00004000182;16,0;5645,072815021971;0,0;4,0;0,268;26,0;0,0
1,0;0297504;00004000183;33,0;4894,658989621294;0,0;4,0;0,06;0,0;174,87362468633003
1,0;0970439;00004000184;14,0;8139,707228998532;0,0;4,0;0,268;26,0;0,0
1,0;0199030;00004000185;5,0;4283,945698381562;0,0;4,0;0,06;0,0;882,663313259846
1,0;0532635;00004000186;13,0;4951,526962175727;0,0;4,0;0,06;0,0;408,0792016711316
1,0;0356163;00004000187;7,0;4560,503891745027;0,0;4,0;0,06;0,0;677,8198626532087
1,0;0625464;00004000188;12,0;4882,7573962850765;0,0;4,0;0,06;0,0;433,82708007014253
1,0;0146757;00004000189;33,0;6892,569102196224;0,0;4,0;0,06;0,0;246,25383399698595
1,0;0853100;00004000190;12,0;5623,211667896862;0,0;4,0;0,06;0,0;499,61554517455346
1,0;0651505;00004000191;2,0;5084,3303178599135;0,0;4,0;0,268;26,0;0,0
1,0;0416932;00004000192;31,0;5296,153294551814;0,0;4,0;0,06;0,0;199,5364461349099
1,0;0865152;00004000193;31,0;4893,26656608833;0,0;4,0;0,06;0,0;184,35739418503107
1,0;0502907;00004000194;3,0;3788,8886461627453;0,0;4,0;0,06;0,0;1288,305917636421
1,0;0346006;00004000195;9,0;5212,205369160848;0,0;4,0;0,06;0,0;608,4747460428935
1,0;0598980;00004000196;19,0;6719,771380156911;0,0;4,0;0,06;0,0;390,0945121293398
1,0;0801018;00004000197;29,0;4873,28948369238;0,0;4,0;0,06;0,0;194,41998025139944
1,0;0105791;00004000198;2,0;3421,0356828226954;0,0;4,0;0,06;0,0;1736,218159227567
1,0;0510259;00004000199;2,0;4472,149356902241;0,0;4,0;0,06;0,0;2269,671422376093
1,0;0529867;00004000200;23,0;5706,328539046927;0,0;4,0;0,06;0,0;278,9586642709355
1,0;0115581;00004000201;3,0;3772,5852595500764;0,0;4,0;0,06;0,0;1282,7624056960829
1,0;0701375;00004000202;20,0;5646,489162043022;0,0;4,0;0,06;0,0;312,90197494069923
1,0;0556489;00004000203;26,0;4839,212309358625;0,0;4,0;0,06;0,0;212,29081260655505
1,0;0240229;00004000204;26,0;4902,664470905365;0,0;4,0;0,06;0,0;215,07438771656814
1,0;0925680;00004000205;15,0;5244,2585741493895;0,0;4,0;0,06;0,0;378,23575263476727
1,0;0464196;00004000206;17,0;7809,387621378792;0,0;4,0;0,06;0,0;501,81606038507783
1,0;0937095;00004000207;22,0;4896,391365816046;0,0;4,0;0,06;0,0;249,0486719897101
1,0;0211977;00004000208;16,0;7164,85869535937;0,0;4,0;0,06;0,0;486,8134353348714
1,0;0199735;00004000209;9,0;4533,967796370455;0,0;4,0;0,06;0,0;529,297045697056
1,0;0623570;00004000210;31,0;5065,201272335109;0,0;4,0;0,06;0,0;190,83515990359967
1,0;0018817;00004000211;0,0;4,547473508864641e-12;0,0;4,0;0,06;0,0;5051,812791167974
1,0;0406272;00004000212;24,0;5079,959930819093;0,0;4,0;0,06;0,0;239,13135269871017
1,0;0675024;00004000213;5,0;4959,005397651571;0,0;4,0;0,06;0,0;1021,7524784261944
1,0;0594063;00004000214;23,0;8009,71266396286;0,0;4,0;0,06;0,0;391,56153219076003
1,0;0508588;00004000215;31,0;4978,950111318206;0,0;4,0;0,06;0,0;187,58558437450253
1,0;0135357;00004000216;25,0;38904,104010148454;0,0;4,0;0,06;0,0;1766,5090570580808
1,0;0200020;00004000217;16,0;5312,509122168233;0,0;4,0;0,06;0,0;360,95629041304386
1,0;0498456;00004000218;17,0;5035,444316628214;0,0;4,0;0,06;0,0;323,5678585528667
1,0;0116228;00004000219;18,0;4888,22659437241;0,0;4,0;0,06;0,0;298,0940683011039
1,0;0640070;00004000220;33,0;5341,46784961828;0,0;4,0;0,06;0,0;190,83696044788536
1,0;0024563;00004000221;30,0;4885,773289546933;0,0;4,0;0,06;0,0;189,3144965703263
1,0;0404247;00004000222;3,0;7841,572814694511;0,0;4,0;0,06;0,0;2666,308145788114
1,0;0631419;00004000223;11,0;7174,291595900814;0,0;4,0;0,06;0,0;691,9896647657014
1,0;0500194;00004000224;11,0;5550,904403600765;0,0;4,0;0,06;0,0;535,4073536108964
1,0;0009019;00004000225;0,0;5,4569682106375694e-12;0,0;4,0;0,06;0,0;5763,152519928534
1,0;0482165;00004000226;2,0;3365,92647219794;0,0;4,0;0,06;0,0;1708,2495493975605
1,0;0488356;00004000227;33,0;13209,48663880264;0,0;4,0;0,06;0,0;471,9411124801956
1,0;0364044;00004000228;32,0;6147,90035980379;0,0;4,0;0,268;26,0;0,0
1,0;0369288;00004000229;6,0;4351,516674597413;0,0;4,0;0,06;0,0;750,8470949169491
1,0;0195080;00004000230;15,0;5048,303757335368;0,0;4,0;0,06;0,0;364,1027505006989
1,0;0786132;00004000231;29,0;4902,800658770759;0,0;4,0;0,06;0,0;195,59732916431213
1,0;0413626;00004000232;0,0;4,547473508864641e-12;0,0;4,0;0,06;0,0;5055,682332253849
1,0;0929806;00004000233;14,0;6635,84951497374;0,0;4,0;0,06;0,0;510,30460272513466
1,0;0920045;00004000234;18,0;4770,8702284674855;0,0;4,0;0,06;0,0;290,9374367746713
1,0;0538917;00004000235;13,0;4837,484121161687;0,0;4,0;0,06;0,0;398,68038149448296
1,0;0533211;00004000236;26,0;12666,132232342814;0,0;4,0;0,06;0,0;555,6490048981782
1,0;0186812;00004000237;24,0;4831,938784846732;0,0;4,0;0,06;0,0;227,456136172998
1,0;0045187;00004000238;6,0;4419,949018365611;0,0;4,0;0,06;0,0;762,6549840643493
1,0;0418213;00004000239;20,0;4818,706656336641;0,0;4,0;0,06;0,0;267,03014672609055
1,0;0297883;00004000240;14,0;4777,919929623128;0,0;4,0;0,06;0,0;367,4276407319165
1,0;0907669;00004000241;17,0;5268,11096259443;0,0;4,0;0,06;0,0;338,518564718629
1,0;0239787;00004000242;26,0;5000,089506474648;0,0;4,0;0,06;0,0;219,3483146796873
1,0;0670433;00004000243;21,0;4845,53977577505;0,0;4,0;0,06;0,0;256,9626191583953
1,0;0916859;00004000244;31,0;4904,458722711163;0,0;4,0;0,06;0,0;184,77906686572985
1,0;0783362;00004000245;19,0;4884,255446115597;0,0;4,0;0,06;0,0;283,5395934739442
1,0;0973147;00004000246;3,0;5690,263543257511;0,0;4,0;0,06;0,0;1934,8154248644441
1,0;0652911;00004000247;31,0;6393,577431784071;0,0;4,0;0,06;0,0;240,88270257187077
1,0;0236886;00004000248;32,0;4975,976135178871;0,0;4,0;0,06;0,0;182,47345234614065
1,0;0459634;00004000249;21,0;5136,42811522885;0,0;4,0;0,06;0,0;272,38864660788187
1,0;0966197;00004000250;25,0;5012,8377444384605;0,0;4,0;0,06;0,0;227,6166872986763
1,0;0843959;00004000251;18,0;5106,547656130855;0,0;4,0;0,06;0,0;311,40773374581045
1,0;0860360;00004000252;3,0;6328,055538864785;0,0;4,0;0,06;0,0;2151,6788058968095
1,0;0161356;00004000253;9,0;6519,520935332445;0,0;4,0;0,06;0,0;761,0912395968019
1,0;0242227;00004000254;27,0;13275,406161886984;0,0;4,0;0,06;0,0;563,4816332251626
1,0;0958987;00004000255;6,0;4632,876674089479;0,0;4,0;0,06;0,0;799,3953032870795
1,0;0959428;00004000256;34,0;4883,569068955971;0,0;4,0;0,06;0,0;170,14339671175458
1,0;0003430;00004000257;2,0;3460,875836088013;0,0;4,0;0,06;0,0;1756,4375325340097
1,0;0614940;00004000258;24,0;5159,265829877249;0,0;4,0;0,06;0,0;242,86455673516528
1,0;0318170;00004000259;16,0;4738,660440334645;0,0;4,0;0,06;0,0;321,9663730896591
1,0;0420950;00004000260;25,0;4879,562543267725;0,0;4,0;0,06;0,0;221,56509310470835
1,0;0030784;00004000261;9,0;5097,351433355036;0,0;4,0;0,06;0,0;595,0666559022089
1,0;0472705;00004000262;23,0;4911,695954739695;0,0;4,0;0,06;0,0;240,11238285063536
1,0;0082495;00004000263;25,0;5094,218853618997;0,0;4,0;0,06;0,0;231,31193925469998
1,0;0217881;00004000264;26,0;4870,516228501174;0,0;4,0;0,06;0,0;213,66408040464063
1,0;0228290;00004000265;11,0;4689,722379165424;0,0;4,0;0,06;0,0;452,34283742483046
1,0;0064236;00004000266;0,0;4,547473508864641e-12;0,0;4,0;0,06;0,0;5088,82935089143
1,0;0084710;00004000267;2,0;3734,346431192832;0,0;4,0;0,06;0,0;1895,2272609252652
1,0;0833404;00004000268;18,0;4821,394201368395;0,0;4,0;0,06;0,0;294,01849210997545
1,0;0681671;00004000269;6,0;4609,919181212717;0,0;4,0;0,06;0,0;795,4340253874176
1,0;0205257;00004000270;3,0;5269,809214487585;0,0;4,0;0,268;26,0;0,0
1,0;0533960;00004000271;34,0;13559,485936055558;0,0;4,0;0,06;0,0;472,4120744992288
1,0;0019014;00004000272;3,0;3940,52073123653;0,0;4,0;0,06;0,0;1339,8641793715472
1,0;0674001;00004000273;2,0;5271,904988399836;0,0;4,0;0,06;0,0;2675,5573525704663
1,0;0209672;00004000274;12,0;5521,4113766815235;0,0;4,0;0,06;0,0;490,5707126129682
1,0;0463091;00004000275;33,0;4972,163092411516;0,0;4,0;0,06;0,0;177,64264769931762
1,0;0377420;00004000276;16,0;7411,181247029541;0,0;4,0;0,06;0,0;503,54972179599497
1,0;0037419;00004000277;5,0;4373,6274822704645;0,0;4,0;0,06;0,0;901,14133004151
1,0;0913978;00004000278;0,0;4,547473508864641e-12;0,0;4,0;0,06;0,0;5190,797160743721
1,0;0135828;00004000279;20,0;5228,605434733611;0,0;4,0;0,06;0,0;289,744816604211
1,0;0813536;00004000280;8,0;5289,095753303327;0,0;4,0;0,06;0,0;691,233468644271
1,0;0653890;00004000281;13,0;4707,404334738971;0,0;4,0;0,06;0,0;387,95987935394555
1,0;0573672;00004000282;13,0;5271,11353192063;0,0;4,0;0,06;0,0;434,4178711851132
1,0;0397683;00004000283;22,0;5798,039775967761;0,0;4,0;0,06;0,0;294,90986288993815
1,0;0196873;00004000284;25,0;4990,9883433798495;0,0;4,0;0,06;0,0;226,62457693285833
1,0;0878374;00004000285;16,0;5627,929038657267;0,0;4,0;0,06;0,0;382,3873694681714
1,0;0344262;00004000286;19,0;5236,97950058676;0,0;4,0;0,06;0,0;304,01584335820706
1,0;0138187;00004000287;8,0;5294,089577660393;0,0;4,0;0,06;0,0;691,8861130079091
1,0;0083403;00004000288;9,0;5123,318780895809;0,0;4,0;0,06;0,0;598,0980934763626
1,0;0614770;00004000289;25,0;5711,660092968212;0,0;4,0;0,06;0,0;259,34794134915853
1,0;0250960;00004000290;5,0;78411,50121749235;0,0;4,0;0,06;0,0;16155,889998432413
1,0;0261860;00004000291;24,0;9381,007103228363;0,0;4,0;0,06;0,0;441,59657730006904
1,0;0718406;00004000292;27,0;4924,764847220487;0,0;4,0;0,06;0,0;209,0342476547794
1,0;0321929;00004000293;26,0;6012,238697337697;0,0;4,0;0,06;0,0;263,75016367313674
1,0;0873963;00004000294;15,0;4824,380636056609;0,0;4,0;0,06;0,0;347,9525685232713
1,0;0374431;00004000295;26,0;5274,459731324325;0,0;4,0;0,06;0,0;231,38462849789641
1,0;0268175;00004000296;25,0;5138,997531248915;0,0;4,0;0,06;0,0;233,34519362744433
1,0;0962455;00004000297;4,0;4060,4446368114886;0,0;4,0;0,06;0,0;1040,6151932897794
1,0;0713391;00004000298;9,0;5268,44415883608;0,0;4,0;0,06;0,0;615,0400827558068
1,0;0578241;00004000299;21,0;4918,306815997644;0,0;4,0;0,06;0,0;260,821510037278
1,0;0085155;00004000300;20,0;4864,191826737722;0,0;4,0;0,06;0,0;269,5507217667169
1,0;0563809;00004000301;28,0;4988,846103085226;0,0;4,0;0,06;0,0;205,1634801590785
1,0;0028295;00004000302;7,0;4598,443455714449;0,0;4,0;0,06;0,0;683,458754900494
1,0;0122054;00004000303;21,0;5561,995468676938;0,0;4,0;0,06;0,0;294,95680347598545
1,0;0108970;00004000304;5,0;4203,207432854095;0,0;4,0;0,06;0,0;866,0280172092331
1,0;0079537;00004000305;9,0;4605,4214197053025;0,0;4,0;0,06;0,0;537,6385676120905
1,0;0364409;00004000306;3,0;3799,49883468883;0,0;4,0;0,06;0,0;1291,9136163422768
1,0;0589433;00004000307;12,0;4852,048612839078;0,0;4,0;0,06;0,0;431,09864185917996
1,0;0224817;00004000308;33,0;11447,848625617553;0,0;4,0;0,06;0,0;409,00229990834447
1,0;0336698;00004000309;0,0;4,547473508864641e-12;0,0;4,0;0,06;0,0;5095,902000243589
1,0;0724727;00004000310;31,0;5969,250086425383;0,0;4,0;0,06;0,0;224,89585971031076
1,0;0678064;00004000311;2,0;4135,997544754792;0,0;4,0;0,06;0,0;2099,070196718575
1,0;0441658;00004000312;32,0;4875,848708694177;0,0;4,0;0,06;0,0;178,80169092911373
1,0;0621023;00004000313;24,0;4882,610935523439;0,0;4,0;0,06;0,0;229,84145025037103
1,0;0470729;00004000314;8,0;6196,545096436292;0,0;4,0;0,06;0,0;809,828288312833
1,0;0044288;00004000315;2,0;3760,8335081535706;0,0;4,0;0,06;0,0;1908,669781924096
1,0;0585524;00004000316;24,0;5077,865220736944;0,0;4,0;0,06;0,0;239,03274742184232
1,0;0109457;00004000317;8,0;4604,588894049801;0,0;4,0;0,06;0,0;601,7750673027751
1,0;0928414;00004000318;19,0;5361,68782619932;0,0;4,0;0,06;0,0;311,2553803433421
1,0;0914016;00004000319;24,0;4845,772862456894;0,0;4,0;0,06;0,0;228,10735424111436
1,0;0236763;00004000320;18,0;4771,86900064094;0,0;4,0;0,06;0,0;290,99834394718937
1,0;0393142;00004000321;34,0;11428,907530074119;0,0;4,0;0,06;0,0;398,182788123661
1,0;0203831;00004000322;20,0;4795,536994857514;0,0;4,0;0,06;0,0;265,74619263931726
1,0;0275414;00004000323;21,0;4822,452033676601;0,0;4,0;0,06;0,0;255,73825882815277
1,0;0969160;00004000324;14,0;5447,820134844935;0,0;4,0;0,06;0,0;418,94375141523005
1,0;0635144;00004000325;22,0;5184,172176307929;0,0;4,0;0,06;0,0;263,6862741179829
